OrderKey,EmployeeKey,DateKey,ProductKey,ShipperKey,DiscountKey,OrderID,OrderDate,RequiredDate,EmployeeName,ProductName,ShippingCompany,ShippedDate,DiscountPrice,DiscountedUnitPrice
1416,4,886,76,3,886,10578,1997-06-24 00:00:00,1997-07-22 00:00:00,MargaretPeacock,Lakkalikööri,Federal Shipping,1997-07-25 00:00:00,0,18
1417,4,887,57,3,887,10578,1997-06-24 00:00:00,1997-07-22 00:00:00,MargaretPeacock,Ravioli Angelo,Federal Shipping,1997-07-25 00:00:00,0,19.5
1418,4,793,28,1,793,10544,1997-05-21 00:00:00,1997-06-18 00:00:00,MargaretPeacock,Rössle Sauerkraut,Speedy Express,1997-05-30 00:00:00,0,45.599998
1419,4,794,25,1,794,10544,1997-05-21 00:00:00,1997-06-18 00:00:00,MargaretPeacock,NuNuCa Nuß-Nougat-Creme,Speedy Express,1997-05-30 00:00:00,0,14
1420,4,794,34,1,794,10544,1997-05-21 00:00:00,1997-06-18 00:00:00,MargaretPeacock,Sasquatch Ale,Speedy Express,1997-05-30 00:00:00,0,14
1421,4,794,42,1,794,10544,1997-05-21 00:00:00,1997-06-18 00:00:00,MargaretPeacock,Singaporean Hokkien Fried Mee,Speedy Express,1997-05-30 00:00:00,0,14
1422,4,794,67,1,794,10544,1997-05-21 00:00:00,1997-06-18 00:00:00,MargaretPeacock,Laughing Lumberjack Lager,Speedy Express,1997-05-30 00:00:00,0,14
1423,4,810,16,3,810,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Pavlova,Federal Shipping,1997-06-06 00:00:00,2.6175003,14.8325
1424,4,811,1,3,811,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Chai,Federal Shipping,1997-06-06 00:00:00,2.7,15.3
1425,4,811,35,3,811,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Steeleye Stout,Federal Shipping,1997-06-06 00:00:00,2.7,15.3
1426,4,811,39,3,811,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Chartreuse verte,Federal Shipping,1997-06-06 00:00:00,2.7,15.3
1427,4,811,76,3,811,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Lakkalikööri,Federal Shipping,1997-06-06 00:00:00,2.7,15.3
1428,4,812,44,3,812,10551,1997-05-28 00:00:00,1997-07-09 00:00:00,MargaretPeacock,Gula Malacca,Federal Shipping,1997-06-06 00:00:00,0,19.450001
1429,4,820,16,3,820,10554,1997-05-30 00:00:00,1997-06-27 00:00:00,MargaretPeacock,Pavlova,Federal Shipping,1997-06-05 00:00:00,0.87250006,16.577501
1430,4,821,23,3,821,10554,1997-05-30 00:00:00,1997-06-27 00:00:00,MargaretPeacock,Tunnbröd,Federal Shipping,1997-06-05 00:00:00,0.45000002,8.5500002
1431,4,822,62,3,822,10554,1997-05-30 00:00:00,1997-06-27 00:00:00,MargaretPeacock,Tarte au sucre,Federal Shipping,1997-06-05 00:00:00,2.4649999,46.834999
1432,4,823,77,3,823,10554,1997-05-30 00:00:00,1997-06-27 00:00:00,MargaretPeacock,Original Frankfurter grüne Soße,Federal Shipping,1997-06-05 00:00:00,0.65000004,12.35
1433,4,847,17,3,847,10564,1997-06-10 00:00:00,1997-07-08 00:00:00,MargaretPeacock,Alice Mutton,Federal Shipping,1997-06-16 00:00:00,1.95,37.049999
1434,4,848,31,3,848,10564,1997-06-10 00:00:00,1997-07-08 00:00:00,MargaretPeacock,Gorgonzola Telino,Federal Shipping,1997-06-16 00:00:00,0.625,11.875
1435,4,848,68,3,848,10564,1997-06-10 00:00:00,1997-07-08 00:00:00,MargaretPeacock,Scottish Longbreads,Federal Shipping,1997-06-16 00:00:00,0.625,11.875
1436,4,849,55,3,849,10564,1997-06-10 00:00:00,1997-07-08 00:00:00,MargaretPeacock,Pâté chinois,Federal Shipping,1997-06-16 00:00:00,1.2,22.799999
1437,4,738,1,2,738,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Chai,United Package,1997-05-15 00:00:00,2.7,15.3
1438,4,738,35,2,738,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Steeleye Stout,United Package,1997-05-15 00:00:00,2.7,15.3
1439,4,738,39,2,738,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Chartreuse verte,United Package,1997-05-15 00:00:00,2.7,15.3
1440,4,738,76,2,738,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Lakkalikööri,United Package,1997-05-15 00:00:00,2.7,15.3
1441,4,739,13,2,739,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Konbu,United Package,1997-05-15 00:00:00,0,6
1442,4,740,12,2,740,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Queso Manchego La Pastora,United Package,1997-05-15 00:00:00,5.7000003,32.299999
1443,4,740,56,2,740,10526,1997-05-05 00:00:00,1997-06-02 00:00:00,MargaretPeacock,Gnocchi di nonna Alice,United Package,1997-05-15 00:00:00,5.7000003,32.299999
1444,4,762,11,1,762,10535,1997-05-13 00:00:00,1997-06-10 00:00:00,MargaretPeacock,Queso Cabrales,Speedy Express,1997-05-21 00:00:00,2.1000001,18.9
1445,4,762,22,1,762,10535,1997-05-13 00:00:00,1997-06-10 00:00:00,MargaretPeacock,Gustaf's Knäckebröd,Speedy Express,1997-05-21 00:00:00,2.1000001,18.9
1446,4,763,40,1,763,10535,1997-05-13 00:00:00,1997-06-10 00:00:00,MargaretPeacock,Boston Crab Meat,Speedy Express,1997-05-21 00:00:00,1.84,16.559999
1447,4,764,57,1,764,10535,1997-05-13 00:00:00,1997-06-10 00:00:00,MargaretPeacock,Ravioli Angelo,Speedy Express,1997-05-21 00:00:00,1.95,17.549999
1448,4,765,59,1,765,10535,1997-05-13 00:00:00,1997-06-10 00:00:00,MargaretPeacock,Raclette Courdavault,Speedy Express,1997-05-21 00:00:00,5.5,49.5
1449,4,724,1,1,724,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Chai,Speedy Express,1997-05-06 00:00:00,3.6000001,14.4
1450,4,724,35,1,724,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Steeleye Stout,Speedy Express,1997-05-06 00:00:00,3.6000001,14.4
1451,4,724,39,1,724,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Chartreuse verte,Speedy Express,1997-05-06 00:00:00,3.6000001,14.4
1452,4,724,76,1,724,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Lakkalikööri,Speedy Express,1997-05-06 00:00:00,3.6000001,14.4
1453,4,725,8,1,725,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Northwoods Cranberry Sauce,Speedy Express,1997-05-06 00:00:00,0,40
1454,4,726,30,1,726,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Nord-Ost Matjeshering,Speedy Express,1997-05-06 00:00:00,5.178,20.712
1455,4,727,40,1,727,10522,1997-04-30 00:00:00,1997-05-28 00:00:00,MargaretPeacock,Boston Crab Meat,Speedy Express,1997-05-06 00:00:00,3.6800001,14.719999
1456,4,684,28,1,684,10509,1997-04-17 00:00:00,1997-05-15 00:00:00,MargaretPeacock,Rössle Sauerkraut,Speedy Express,1997-04-29 00:00:00,0,45.599998
1457,4,687,4,3,687,10511,1997-04-18 00:00:00,1997-05-16 00:00:00,MargaretPeacock,Chef Anton's Cajun Seasoning,Federal Shipping,1997-04-21 00:00:00,3.3000002,18.700001
1458,4,688,7,3,688,10511,1997-04-18 00:00:00,1997-05-16 00:00:00,MargaretPeacock,Uncle Bob's Organic Dried Pears,Federal Shipping,1997-04-21 00:00:00,4.5,25.5
1459,4,689,8,3,689,10511,1997-04-18 00:00:00,1997-05-16 00:00:00,MargaretPeacock,Northwoods Cranberry Sauce,Federal Shipping,1997-04-21 00:00:00,6,34
1460,4,713,24,2,713,10518,1997-04-25 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Guaraná Fantástica,United Package,1997-05-05 00:00:00,0,4.5
1461,4,714,38,2,714,10518,1997-04-25 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Côte de Blaye,United Package,1997-05-05 00:00:00,0,263.5
1462,4,715,44,2,715,10518,1997-04-25 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Gula Malacca,United Package,1997-05-05 00:00:00,0,19.450001
1463,4,378,46,2,378,10389,1996-12-20 00:00:00,1997-01-17 00:00:00,MargaretPeacock,Spegesild,United Package,1996-12-24 00:00:00,0,12
1464,4,562,55,2,562,10459,1997-02-27 00:00:00,1997-03-27 00:00:00,MargaretPeacock,Pâté chinois,United Package,1997-02-28 00:00:00,1.2,22.799999
1465,4,663,28,2,663,10499,1997-04-08 00:00:00,1997-05-06 00:00:00,MargaretPeacock,Rössle Sauerkraut,United Package,1997-04-16 00:00:00,0,45.599998
1466,4,664,49,2,664,10499,1997-04-08 00:00:00,1997-05-06 00:00:00,MargaretPeacock,Maxilaku,United Package,1997-04-16 00:00:00,0,20
1467,4,673,2,3,673,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Chang,Federal Shipping,1997-04-18 00:00:00,0,19
1468,4,673,36,3,673,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Inlagd Sill,Federal Shipping,1997-04-18 00:00:00,0,19
1469,4,674,3,3,674,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Aniseed Syrup,Federal Shipping,1997-04-18 00:00:00,0,10
1470,4,674,21,3,674,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Sir Rodney's Scones,Federal Shipping,1997-04-18 00:00:00,0,10
1471,4,674,74,3,674,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Longlife Tofu,Federal Shipping,1997-04-18 00:00:00,0,10
1472,4,675,53,3,675,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Perth Pasties,Federal Shipping,1997-04-18 00:00:00,0,32.799999
1473,4,676,61,3,676,10504,1997-04-11 00:00:00,1997-05-09 00:00:00,MargaretPeacock,Sirop d'érable,Federal Shipping,1997-04-18 00:00:00,0,28.5
1474,4,452,3,3,452,10417,1997-01-16 00:00:00,1997-02-13 00:00:00,MargaretPeacock,Aniseed Syrup,Federal Shipping,1997-01-28 00:00:00,2.5,7.5
1475,4,452,21,3,452,10417,1997-01-16 00:00:00,1997-02-13 00:00:00,MargaretPeacock,Sir Rodney's Scones,Federal Shipping,1997-01-28 00:00:00,2.5,7.5
1476,4,452,74,3,452,10417,1997-01-16 00:00:00,1997-02-13 00:00:00,MargaretPeacock,Longlife Tofu,Federal Shipping,1997-01-28 00:00:00,2.5,7.5
1477,4,631,46,2,631,10485,1997-03-25 00:00:00,1997-04-08 00:00:00,MargaretPeacock,Spegesild,United Package,1997-03-31 00:00:00,1.2,10.8
1478,4,182,46,2,182,10315,1996-09-26 00:00:00,1996-10-24 00:00:00,MargaretPeacock,Spegesild,United Package,1996-10-03 00:00:00,0,12
1479,4,253,3,2,253,10342,1996-10-30 00:00:00,1996-11-13 00:00:00,MargaretPeacock,Aniseed Syrup,United Package,1996-11-04 00:00:00,2,8
1480,4,253,21,2,253,10342,1996-10-30 00:00:00,1996-11-13 00:00:00,MargaretPeacock,Sir Rodney's Scones,United Package,1996-11-04 00:00:00,2,8
1481,4,253,74,2,253,10342,1996-10-30 00:00:00,1996-11-13 00:00:00,MargaretPeacock,Longlife Tofu,United Package,1996-11-04 00:00:00,2,8
1482,4,257,3,1,257,10343,1996-10-31 00:00:00,1996-11-28 00:00:00,MargaretPeacock,Aniseed Syrup,Speedy Express,1996-11-06 00:00:00,0.5,9.5
1483,4,257,21,1,257,10343,1996-10-31 00:00:00,1996-11-28 00:00:00,MargaretPeacock,Sir Rodney's Scones,Speedy Express,1996-11-06 00:00:00,0.5,9.5
1484,4,257,74,1,257,10343,1996-10-31 00:00:00,1996-11-28 00:00:00,MargaretPeacock,Longlife Tofu,Speedy Express,1996-11-06 00:00:00,0.5,9.5
1485,4,260,32,2,260,10344,1996-11-01 00:00:00,1996-11-29 00:00:00,MargaretPeacock,Mascarpone Fabioli,United Package,1996-11-05 00:00:00,8,24
1486,4,216,3,3,216,10328,1996-10-14 00:00:00,1996-11-11 00:00:00,MargaretPeacock,Aniseed Syrup,Federal Shipping,1996-10-17 00:00:00,0,10
1487,4,216,21,3,216,10328,1996-10-14 00:00:00,1996-11-11 00:00:00,MargaretPeacock,Sir Rodney's Scones,Federal Shipping,1996-10-17 00:00:00,0,10
1488,4,216,74,3,216,10328,1996-10-14 00:00:00,1996-11-11 00:00:00,MargaretPeacock,Longlife Tofu,Federal Shipping,1996-10-17 00:00:00,0,10
1489,4,309,3,3,309,10363,1996-11-26 00:00:00,1996-12-24 00:00:00,MargaretPeacock,Aniseed Syrup,Federal Shipping,1996-12-04 00:00:00,0,10
1490,4,309,21,3,309,10363,1996-11-26 00:00:00,1996-12-24 00:00:00,MargaretPeacock,Sir Rodney's Scones,Federal Shipping,1996-12-04 00:00:00,0,10
1491,4,309,74,3,309,10363,1996-11-26 00:00:00,1996-12-24 00:00:00,MargaretPeacock,Longlife Tofu,Federal Shipping,1996-12-04 00:00:00,0,10
1492,4,353,66,1,353,10382,1996-12-13 00:00:00,1997-01-10 00:00:00,MargaretPeacock,Louisiana Hot Spiced Okra,Speedy Express,1996-12-16 00:00:00,0,17
1493,4,38,46,1,38,10260,1996-07-19 00:00:00,1996-08-16 00:00:00,MargaretPeacock,Spegesild,Speedy Express,1996-07-29 00:00:00,3,9
1494,4,140,46,2,140,10299,1996-09-06 00:00:00,1996-10-04 00:00:00,MargaretPeacock,Spegesild,United Package,1996-09-13 00:00:00,0,12
1495,4,97,15,1,97,10284,1996-08-19 00:00:00,1996-09-16 00:00:00,MargaretPeacock,Genen Shouyu,Speedy Express,1996-08-27 00:00:00,0,15.5
1496,4,109,3,1,109,10288,1996-08-23 00:00:00,1996-09-20 00:00:00,MargaretPeacock,Aniseed Syrup,Speedy Express,1996-09-03 00:00:00,1,9
1497,4,109,21,1,109,10288,1996-08-23 00:00:00,1996-09-20 00:00:00,MargaretPeacock,Sir Rodney's Scones,Speedy Express,1996-09-03 00:00:00,1,9
1498,4,109,74,1,109,10288,1996-08-23 00:00:00,1996-09-20 00:00:00,MargaretPeacock,Longlife Tofu,Speedy Express,1996-09-03 00:00:00,1,9
1499,5,1,25,3,1,10248,1996-07-04 00:00:00,1996-08-01 00:00:00,StevenBuchanan,NuNuCa Nuß-Nougat-Creme,Federal Shipping,1996-07-16 00:00:00,0,14
1500,5,1,34,3,1,10248,1996-07-04 00:00:00,1996-08-01 00:00:00,StevenBuchanan,Sasquatch Ale,Federal Shipping,1996-07-16 00:00:00,0,14
1501,5,1,42,3,1,10248,1996-07-04 00:00:00,1996-08-01 00:00:00,StevenBuchanan,Singaporean Hokkien Fried Mee,Federal Shipping,1996-07-16 00:00:00,0,14
1502,5,1,67,3,1,10248,1996-07-04 00:00:00,1996-08-01 00:00:00,StevenBuchanan,Laughing Lumberjack Lager,Federal Shipping,1996-07-16 00:00:00,0,14
1503,5,3,72,3,3,10248,1996-07-04 00:00:00,1996-08-01 00:00:00,StevenBuchanan,Mozzarella di Giovanni,Federal Shipping,1996-07-16 00:00:00,0,34.799999
1504,5,297,3,3,297,10359,1996-11-21 00:00:00,1996-12-19 00:00:00,StevenBuchanan,Aniseed Syrup,Federal Shipping,1996-11-26 00:00:00,0.5,9.5
1505,5,297,21,3,297,10359,1996-11-21 00:00:00,1996-12-19 00:00:00,StevenBuchanan,Sir Rodney's Scones,Federal Shipping,1996-11-26 00:00:00,0.5,9.5
1506,5,297,74,3,297,10359,1996-11-21 00:00:00,1996-12-19 00:00:00,StevenBuchanan,Longlife Tofu,Federal Shipping,1996-11-26 00:00:00,0.5,9.5
1507,5,746,55,2,746,10529,1997-05-07 00:00:00,1997-06-04 00:00:00,StevenBuchanan,Pâté chinois,United Package,1997-05-09 00:00:00,0,24
1508,5,747,31,2,747,10529,1997-05-07 00:00:00,1997-06-04 00:00:00,StevenBuchanan,Gorgonzola Telino,United Package,1997-05-09 00:00:00,0,12.5
1509,5,747,68,2,747,10529,1997-05-07 00:00:00,1997-06-04 00:00:00,StevenBuchanan,Scottish Longbreads,United Package,1997-05-09 00:00:00,0,12.5
1510,5,748,69,2,748,10529,1997-05-07 00:00:00,1997-06-04 00:00:00,StevenBuchanan,Gudbrandsdalsost,United Package,1997-05-09 00:00:00,0,36
1511,5,803,31,1,803,10549,1997-05-27 00:00:00,1997-06-10 00:00:00,StevenBuchanan,Gorgonzola Telino,Speedy Express,1997-05-30 00:00:00,1.8750001,10.625
1512,5,803,68,1,803,10549,1997-05-27 00:00:00,1997-06-10 00:00:00,StevenBuchanan,Scottish Longbreads,Speedy Express,1997-05-30 00:00:00,1.8750001,10.625
1513,5,804,45,1,804,10549,1997-05-27 00:00:00,1997-06-10 00:00:00,StevenBuchanan,Rogede sild,Speedy Express,1997-05-30 00:00:00,1.4250001,8.0749998
1514,5,804,47,1,804,10549,1997-05-27 00:00:00,1997-06-10 00:00:00,StevenBuchanan,Zaanse koeken,Speedy Express,1997-05-30 00:00:00,1.4250001,8.0749998
1515,5,805,51,1,805,10549,1997-05-27 00:00:00,1997-06-10 00:00:00,StevenBuchanan,Manjimup Dried Apples,Speedy Express,1997-05-30 00:00:00,7.9500003,45.049999
1516,5,876,59,1,876,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Raclette Courdavault,Speedy Express,1997-06-30 00:00:00,0,55
1517,5,877,27,1,877,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Schoggi Schokolade,Speedy Express,1997-06-30 00:00:00,0,43.900002
1518,5,877,63,1,877,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Vegie-spread,Speedy Express,1997-06-30 00:00:00,0,43.900002
1519,5,878,72,1,878,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Mozzarella di Giovanni,Speedy Express,1997-06-30 00:00:00,0,34.799999
1520,5,879,1,1,879,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Chai,Speedy Express,1997-06-30 00:00:00,0,18
1521,5,879,35,1,879,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Steeleye Stout,Speedy Express,1997-06-30 00:00:00,0,18
1522,5,879,39,1,879,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Chartreuse verte,Speedy Express,1997-06-30 00:00:00,0,18
1523,5,879,76,1,879,10575,1997-06-20 00:00:00,1997-07-04 00:00:00,StevenBuchanan,Lakkalikööri,Speedy Express,1997-06-30 00:00:00,0,18
1524,5,859,31,1,859,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Gorgonzola Telino,Speedy Express,1997-07-11 00:00:00,2.5,10
1525,5,859,68,1,859,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Scottish Longbreads,Speedy Express,1997-07-11 00:00:00,2.5,10
1526,5,860,1,1,860,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Chai,Speedy Express,1997-07-11 00:00:00,0,18
1527,5,860,35,1,860,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Steeleye Stout,Speedy Express,1997-07-11 00:00:00,0,18
1528,5,860,39,1,860,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Chartreuse verte,Speedy Express,1997-07-11 00:00:00,0,18
1529,5,860,76,1,860,10569,1997-06-16 00:00:00,1997-07-14 00:00:00,StevenBuchanan,Lakkalikööri,Speedy Express,1997-07-11 00:00:00,0,18
1530,5,948,7,1,948,10607,1997-07-22 00:00:00,1997-08-19 00:00:00,StevenBuchanan,Uncle Bob's Organic Dried Pears,Speedy Express,1997-07-25 00:00:00,0,30
1531,5,949,17,1,949,10607,1997-07-22 00:00:00,1997-08-19 00:00:00,StevenBuchanan,Alice Mutton,Speedy Express,1997-07-25 00:00:00,0,39
1532,5,950,33,1,950,10607,1997-07-22 00:00:00,1997-08-19 00:00:00,StevenBuchanan,Geitost,Speedy Express,1997-07-25 00:00:00,0,2.5
1533,5,951,40,1,951,10607,1997-07-22 00:00:00,1997-08-19 00:00:00,StevenBuchanan,Boston Crab Meat,Speedy Express,1997-07-25 00:00:00,0,18.4
1534,5,952,72,1,952,10607,1997-07-22 00:00:00,1997-08-19 00:00:00,StevenBuchanan,Mozzarella di Giovanni,Speedy Express,1997-07-25 00:00:00,0,34.799999
1535,5,1067,4,1,1067,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Chef Anton's Cajun Seasoning,Speedy Express,1997-09-11 00:00:00,2.2,19.799999
1536,5,1068,1,1,1068,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Chai,Speedy Express,1997-09-11 00:00:00,1.8000001,16.200001
1537,5,1068,35,1,1068,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Steeleye Stout,Speedy Express,1997-09-11 00:00:00,1.8000001,16.200001
1538,5,1068,39,1,1068,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Chartreuse verte,Speedy Express,1997-09-11 00:00:00,1.8000001,16.200001
1539,5,1068,76,1,1068,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Lakkalikööri,Speedy Express,1997-09-11 00:00:00,1.8000001,16.200001
1540,5,1069,54,1,1069,10654,1997-09-02 00:00:00,1997-09-30 00:00:00,StevenBuchanan,Tourtière,Speedy Express,1997-09-11 00:00:00,0.745,6.7049999
1541,5,1054,11,2,1054,10648,1997-08-28 00:00:00,1997-10-09 00:00:00,StevenBuchanan,Queso Cabrales,United Package,1997-09-09 00:00:00,0,21
1542,5,1054,22,2,1054,10648,1997-08-28 00:00:00,1997-10-09 00:00:00,StevenBuchanan,Gustaf's Knäckebröd,United Package,1997-09-09 00:00:00,0,21
1543,5,1055,24,2,1055,10648,1997-08-28 00:00:00,1997-10-09 00:00:00,StevenBuchanan,Guaraná Fantástica,United Package,1997-09-09 00:00:00,0.67500001,3.825
1544,5,1056,28,3,1056,10649,1997-08-28 00:00:00,1997-09-25 00:00:00,StevenBuchanan,Rössle Sauerkraut,Federal Shipping,1997-08-29 00:00:00,0,45.599998
1545,5,1057,72,3,1057,10649,1997-08-28 00:00:00,1997-09-25 00:00:00,StevenBuchanan,Mozzarella di Giovanni,Federal Shipping,1997-08-29 00:00:00,0,34.799999
1546,5,1058,30,3,1058,10650,1997-08-29 00:00:00,1997-09-26 00:00:00,StevenBuchanan,Nord-Ost Matjeshering,Federal Shipping,1997-09-03 00:00:00,0,25.889999
1547,5,1059,53,3,1059,10650,1997-08-29 00:00:00,1997-09-26 00:00:00,StevenBuchanan,Perth Pasties,Federal Shipping,1997-09-03 00:00:00,1.64,31.16
1548,5,1060,54,3,1060,10650,1997-08-29 00:00:00,1997-09-26 00:00:00,StevenBuchanan,Tourtière,Federal Shipping,1997-09-03 00:00:00,0,7.4499998
1549,5,1122,14,2,1122,10675,1997-09-19 00:00:00,1997-10-17 00:00:00,StevenBuchanan,Tofu,United Package,1997-09-23 00:00:00,0,23.25
1550,5,1123,53,2,1123,10675,1997-09-19 00:00:00,1997-10-17 00:00:00,StevenBuchanan,Perth Pasties,United Package,1997-09-23 00:00:00,0,32.799999
1551,5,1124,58,2,1124,10675,1997-09-19 00:00:00,1997-10-17 00:00:00,StevenBuchanan,Escargots de Bourgogne,United Package,1997-09-23 00:00:00,0,13.25
1552,5,1251,44,3,1251,10721,1997-10-29 00:00:00,1997-11-26 00:00:00,StevenBuchanan,Gula Malacca,Federal Shipping,1997-10-31 00:00:00,0.97250003,18.477501
1553,5,1229,2,3,1229,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Chang,Federal Shipping,1997-10-27 00:00:00,4.75,14.25
1554,5,1229,36,3,1229,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Inlagd Sill,Federal Shipping,1997-10-27 00:00:00,4.75,14.25
1555,5,1230,17,3,1230,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Alice Mutton,Federal Shipping,1997-10-27 00:00:00,9.75,29.25
1556,5,1231,45,3,1231,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Rogede sild,Federal Shipping,1997-10-27 00:00:00,2.375,7.125
1557,5,1231,47,3,1231,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Zaanse koeken,Federal Shipping,1997-10-27 00:00:00,2.375,7.125
1558,5,1232,12,3,1232,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Queso Manchego La Pastora,Federal Shipping,1997-10-27 00:00:00,9.5,28.5
1559,5,1232,56,3,1232,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Gnocchi di nonna Alice,Federal Shipping,1997-10-27 00:00:00,9.5,28.5
1560,5,1233,58,3,1233,10714,1997-10-22 00:00:00,1997-11-19 00:00:00,StevenBuchanan,Escargots de Bourgogne,Federal Shipping,1997-10-27 00:00:00,3.3125,9.9375
1561,5,1220,19,2,1220,10711,1997-10-21 00:00:00,1997-12-02 00:00:00,StevenBuchanan,Teatime Chocolate Biscuits,United Package,1997-10-29 00:00:00,0,9.1999998
1562,5,1221,41,2,1221,10711,1997-10-21 00:00:00,1997-12-02 00:00:00,StevenBuchanan,Jack's New England Clam Chowder,United Package,1997-10-29 00:00:00,0,9.6499996
1563,5,1222,53,2,1222,10711,1997-10-21 00:00:00,1997-12-02 00:00:00,StevenBuchanan,Perth Pasties,United Package,1997-10-29 00:00:00,0,32.799999
1564,5,1274,16,1,1274,10730,1997-11-05 00:00:00,1997-12-03 00:00:00,StevenBuchanan,Pavlova,Speedy Express,1997-11-14 00:00:00,0.87250006,16.577501
1565,5,1275,31,1,1275,10730,1997-11-05 00:00:00,1997-12-03 00:00:00,StevenBuchanan,Gorgonzola Telino,Speedy Express,1997-11-14 00:00:00,0.625,11.875
1566,5,1275,68,1,1275,10730,1997-11-05 00:00:00,1997-12-03 00:00:00,StevenBuchanan,Scottish Longbreads,Speedy Express,1997-11-14 00:00:00,0.625,11.875
1567,5,1276,65,1,1276,10730,1997-11-05 00:00:00,1997-12-03 00:00:00,StevenBuchanan,Louisiana Fiery Hot Pepper Sauce,Speedy Express,1997-11-14 00:00:00,1.0525,19.997499
1568,5,1354,25,2,1354,10761,1997-12-02 00:00:00,1997-12-30 00:00:00,StevenBuchanan,NuNuCa Nuß-Nougat-Creme,United Package,1997-12-08 00:00:00,3.5,10.5
1569,5,1354,34,2,1354,10761,1997-12-02 00:00:00,1997-12-30 00:00:00,StevenBuchanan,Sasquatch Ale,United Package,1997-12-08 00:00:00,3.5,10.5
1570,5,1354,42,2,1354,10761,1997-12-02 00:00:00,1997-12-30 00:00:00,StevenBuchanan,Singaporean Hokkien Fried Mee,United Package,1997-12-08 00:00:00,3.5,10.5
1571,5,1354,67,2,1354,10761,1997-12-02 00:00:00,1997-12-30 00:00:00,StevenBuchanan,Laughing Lumberjack Lager,United Package,1997-12-08 00:00:00,3.5,10.5
1572,5,1355,75,2,1355,10761,1997-12-02 00:00:00,1997-12-30 00:00:00,StevenBuchanan,Rhönbräu Klosterbier,United Package,1997-12-08 00:00:00,0,7.75
